GAME_DATE_EST,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
3264,2017,134.0,0.618,0.765,0.56,31.0,32.0,127.0,0.5,0.8240000000000001,0.344,32.0,36.0,1
3263,2017,123.0,0.5329999999999999,0.727,0.346,27.0,40.0,134.0,0.5529999999999999,0.8,0.6,37.0,34.0,0
3263,2017,119.0,0.467,0.935,0.25,23.0,46.0,111.0,0.457,0.6920000000000001,0.226,19.0,46.0,1
3262,2017,104.0,0.422,0.84,0.3939999999999999,26.0,47.0,98.0,0.4270000000000001,0.8420000000000001,0.182,25.0,43.0,1
3262,2017,102.0,0.419,0.882,0.405,21.0,48.0,104.0,0.4320000000000001,0.789,0.433,26.0,45.0,0
3262,2017,104.0,0.424,0.68,0.257,25.0,60.0,102.0,0.455,0.7240000000000001,0.407,23.0,29.0,1
3262,2017,103.0,0.422,0.741,0.371,24.0,44.0,108.0,0.433,0.857,0.4,20.0,52.0,0
3262,2017,113.0,0.4639999999999999,0.778,0.474,21.0,42.0,118.0,0.545,0.789,0.318,31.0,45.0,0
3262,2017,119.0,0.433,0.952,0.484,24.0,46.0,129.0,0.5,0.909,0.379,26.0,43.0,0
3262,2017,98.0,0.429,0.8,0.1669999999999999,17.0,42.0,122.0,0.522,0.8,0.368,38.0,50.0,0
3262,2017,100.0,0.3979999999999999,0.909,0.286,19.0,48.0,91.0,0.4370000000000001,0.625,0.313,26.0,48.0,1
3262,2017,114.0,0.512,0.8,0.519,29.0,41.0,121.0,0.494,0.6859999999999999,0.4589999999999999,26.0,38.0,0
3262,2017,139.0,0.535,0.905,0.4379999999999999,35.0,48.0,117.0,0.511,0.833,0.455,26.0,37.0,1
3262,2017,107.0,0.424,0.8640000000000001,0.294,22.0,54.0,97.0,0.43,0.708,0.414,19.0,41.0,1
3262,2017,123.0,0.484,0.875,0.364,20.0,49.0,117.0,0.478,0.947,0.351,24.0,41.0,1
3261,2017,115.0,0.467,0.7829999999999999,0.371,24.0,40.0,112.0,0.488,0.8420000000000001,0.414,24.0,51.0,1
3261,2017,97.0,0.4320000000000001,0.765,0.32,23.0,48.0,92.0,0.384,0.7,0.3429999999999999,21.0,50.0,1
3261,2017,108.0,0.476,0.957,0.261,22.0,40.0,126.0,0.494,0.759,0.4679999999999999,25.0,37.0,0
3261,2017,112.0,0.444,0.7,0.314,23.0,51.0,120.0,0.511,0.636,0.444,24.0,41.0,0
3261,2017,109.0,0.4579999999999999,0.7829999999999999,0.375,29.0,37.0,114.0,0.54,0.667,0.414,30.0,38.0,0
3261,2017,117.0,0.495,0.833,0.313,29.0,35.0,109.0,0.537,0.682,0.273,24.0,42.0,1
3260,2017,103.0,0.368,0.75,0.257,18.0,54.0,118.0,0.44,1.0,0.412,31.0,53.0,0
3260,2017,108.0,0.547,0.667,0.526,27.0,37.0,92.0,0.392,0.857,0.25,16.0,33.0,1
3260,2017,101.0,0.461,0.7,0.3,27.0,37.0,114.0,0.565,0.857,0.375,19.0,43.0,0
3260,2017,105.0,0.455,0.762,0.281,25.0,46.0,101.0,0.44,0.895,0.3229999999999999,24.0,39.0,1
3260,2017,101.0,0.417,0.667,0.4579999999999999,15.0,43.0,99.0,0.447,0.68,0.24,23.0,44.0,1
3260,2017,129.0,0.584,0.667,0.423,36.0,49.0,83.0,0.347,0.636,0.13,13.0,47.0,1
3259,2017,103.0,0.4270000000000001,0.7390000000000001,0.435,26.0,42.0,123.0,0.563,0.7,0.486,35.0,40.0,0
3259,2017,118.0,0.487,0.865,0.345,27.0,35.0,115.0,0.4579999999999999,0.7879999999999999,0.3939999999999999,30.0,40.0,1
3259,2017,99.0,0.4039999999999999,0.773,0.263,22.0,43.0,121.0,0.536,0.75,0.5329999999999999,22.0,41.0,0
3259,2017,121.0,0.5,0.682,0.429,27.0,54.0,113.0,0.441,0.88,0.257,27.0,45.0,1
3259,2017,104.0,0.436,0.6970000000000001,0.289,15.0,42.0,97.0,0.409,0.688,0.3229999999999999,26.0,52.0,1
3259,2017,111.0,0.5,0.875,0.375,29.0,37.0,106.0,0.477,0.706,0.4,17.0,43.0,1
3259,2017,110.0,0.442,0.65,0.4320000000000001,21.0,38.0,92.0,0.39,0.917,0.214,21.0,47.0,1
3259,2017,96.0,0.407,0.84,0.36,16.0,37.0,115.0,0.466,0.909,0.5,23.0,58.0,0
3258,2017,128.0,0.377,0.955,0.356,30.0,60.0,138.0,0.491,0.6409999999999999,0.375,23.0,59.0,0
3258,2017,104.0,0.446,0.846,0.267,23.0,41.0,111.0,0.524,0.8,0.36,28.0,41.0,0
3258,2017,112.0,0.478,0.765,0.3939999999999999,32.0,45.0,98.0,0.4320000000000001,0.609,0.25,20.0,53.0,1
3258,2017,90.0,0.425,0.813,0.281,23.0,45.0,101.0,0.4629999999999999,0.857,0.342,31.0,41.0,0
3258,2017,130.0,0.539,0.815,0.444,32.0,40.0,123.0,0.5479999999999999,0.682,0.471,29.0,37.0,1
3258,2017,122.0,0.565,0.933,0.444,35.0,44.0,105.0,0.457,0.737,0.185,30.0,34.0,1
3258,2017,113.0,0.5479999999999999,0.56,0.368,24.0,36.0,123.0,0.511,0.909,0.4479999999999999,20.0,37.0,0
3257,2017,95.0,0.409,0.765,0.3229999999999999,22.0,40.0,108.0,0.462,0.933,0.3329999999999999,23.0,57.0,0
3257,2017,100.0,0.419,0.889,0.412,26.0,58.0,82.0,0.347,0.5,0.258,17.0,46.0,1
3257,2017,107.0,0.446,0.895,0.364,20.0,42.0,123.0,0.535,0.667,0.429,31.0,43.0,0
3257,2017,91.0,0.382,0.8,0.259,16.0,38.0,97.0,0.446,0.818,0.25,18.0,53.0,0
3257,2017,91.0,0.364,0.944,0.385,16.0,51.0,85.0,0.421,0.882,0.3,18.0,37.0,1
3257,2017,130.0,0.5,0.735,0.4629999999999999,26.0,48.0,104.0,0.477,0.81,0.107,25.0,39.0,1
3257,2017,106.0,0.488,0.8240000000000001,0.345,29.0,49.0,94.0,0.412,0.789,0.375,17.0,33.0,1
3257,2017,114.0,0.494,0.767,0.346,22.0,39.0,113.0,0.471,0.821,0.364,19.0,46.0,1
3257,2017,100.0,0.422,0.7140000000000001,0.391,25.0,43.0,118.0,0.489,0.944,0.429,18.0,45.0,0
3256,2017,100.0,0.429,0.8640000000000001,0.31,20.0,36.0,98.0,0.425,0.667,0.4,25.0,46.0,1
3256,2017,113.0,0.4529999999999999,0.7859999999999999,0.3720000000000001,31.0,52.0,88.0,0.3979999999999999,0.833,0.259,19.0,43.0,1
3256,2017,104.0,0.4,0.8,0.462,28.0,52.0,110.0,0.4639999999999999,0.6759999999999999,0.346,16.0,45.0,0
3256,2017,109.0,0.456,0.818,0.29,18.0,57.0,103.0,0.3879999999999999,0.8240000000000001,0.3939999999999999,17.0,44.0,1
3256,2017,121.0,0.511,0.85,0.483,37.0,51.0,103.0,0.435,0.8240000000000001,0.243,19.0,34.0,1
3256,2017,106.0,0.4379999999999999,0.923,0.3229999999999999,28.0,51.0,81.0,0.356,0.474,0.235,16.0,50.0,1
3255,2017,115.0,0.478,0.72,0.375,20.0,46.0,106.0,0.433,0.917,0.3329999999999999,33.0,50.0,1
3255,2017,101.0,0.4429999999999999,0.833,0.406,23.0,41.0,109.0,0.514,0.8079999999999999,0.387,16.0,35.0,0
3255,2017,140.0,0.591,0.652,0.512,33.0,41.0,138.0,0.581,0.917,0.5760000000000001,33.0,35.0,1
3255,2017,88.0,0.42,0.75,0.348,18.0,36.0,92.0,0.42,0.848,0.273,14.0,43.0,0
3255,2017,81.0,0.34,0.667,0.094,15.0,44.0,129.0,0.495,0.778,0.5,26.0,62.0,0
3254,2017,116.0,0.523,0.667,0.273,27.0,50.0,98.0,0.429,0.7,0.324,19.0,36.0,1
3254,2017,111.0,0.5,0.8240000000000001,0.472,29.0,40.0,91.0,0.3979999999999999,0.75,0.435,21.0,38.0,1
3254,2017,108.0,0.506,0.762,0.32,29.0,36.0,82.0,0.43,0.769,0.182,23.0,37.0,1
3254,2017,113.0,0.482,0.882,0.457,24.0,37.0,123.0,0.556,0.81,0.485,16.0,40.0,0
3254,2017,89.0,0.416,0.667,0.217,20.0,47.0,103.0,0.451,0.778,0.308,23.0,43.0,0
3254,2017,115.0,0.5489999999999999,0.7859999999999999,0.5,27.0,45.0,102.0,0.441,0.722,0.259,23.0,39.0,1
3254,2017,105.0,0.487,0.742,0.286,27.0,45.0,125.0,0.473,0.758,0.387,17.0,40.0,0
3254,2017,112.0,0.47,0.885,0.423,19.0,56.0,93.0,0.3829999999999999,0.565,0.276,24.0,48.0,1
3253,2017,111.0,0.5,0.667,0.5,36.0,51.0,91.0,0.3939999999999999,0.875,0.303,18.0,45.0,1
3253,2017,102.0,0.4629999999999999,0.64,0.414,19.0,35.0,111.0,0.5489999999999999,0.8240000000000001,0.28,29.0,43.0,0
3253,2017,109.0,0.43,0.743,0.13,21.0,53.0,111.0,0.488,0.8420000000000001,0.433,25.0,39.0,0
3253,2017,109.0,0.505,0.5379999999999999,0.364,24.0,30.0,133.0,0.584,0.882,0.667,29.0,45.0,0
3253,2017,121.0,0.568,0.846,0.529,30.0,41.0,104.0,0.506,0.625,0.423,21.0,36.0,1
3253,2017,104.0,0.44,0.76,0.344,22.0,45.0,98.0,0.4,0.833,0.389,20.0,46.0,1
3253,2017,104.0,0.483,0.833,0.37,28.0,39.0,101.0,0.413,0.9,0.405,22.0,38.0,1
3252,2017,97.0,0.412,0.706,0.417,24.0,51.0,96.0,0.396,0.7859999999999999,0.419,21.0,46.0,1
3252,2017,94.0,0.411,0.7859999999999999,0.31,25.0,36.0,109.0,0.519,0.81,0.421,19.0,54.0,0
3252,2017,96.0,0.436,0.6,0.217,16.0,48.0,99.0,0.402,0.737,0.455,25.0,44.0,0
3252,2017,101.0,0.461,0.867,0.171,21.0,44.0,86.0,0.358,0.87,0.32,17.0,45.0,1
3252,2017,104.0,0.449,0.68,0.28,17.0,46.0,108.0,0.488,0.611,0.433,24.0,40.0,0
3252,2017,110.0,0.532,1.0,0.517,24.0,39.0,115.0,0.417,0.862,0.263,24.0,43.0,0
3251,2017,113.0,0.455,0.857,0.36,23.0,54.0,103.0,0.361,1.0,0.324,22.0,48.0,1
3251,2017,111.0,0.524,0.8240000000000001,0.346,23.0,49.0,107.0,0.484,0.7140000000000001,0.389,30.0,33.0,1
3251,2017,100.0,0.4429999999999999,0.84,0.3329999999999999,25.0,42.0,92.0,0.379,0.667,0.313,21.0,49.0,1
3251,2017,98.0,0.442,0.909,0.313,17.0,35.0,115.0,0.541,0.889,0.2689999999999999,35.0,38.0,0
3251,2017,88.0,0.391,0.75,0.267,22.0,47.0,120.0,0.473,0.813,0.373,28.0,53.0,0
3251,2017,118.0,0.505,0.75,0.476,21.0,50.0,107.0,0.416,0.882,0.242,23.0,51.0,1
3251,2017,111.0,0.484,0.722,0.385,25.0,36.0,120.0,0.565,0.833,0.522,26.0,37.0,0
3251,2017,115.0,0.429,0.862,0.414,28.0,48.0,108.0,0.5,0.609,0.258,28.0,42.0,1
3251,2017,99.0,0.524,0.833,0.296,23.0,32.0,106.0,0.494,0.7859999999999999,0.317,28.0,36.0,0
3250,2017,133.0,0.53,0.882,0.455,27.0,43.0,126.0,0.506,0.929,0.414,21.0,31.0,1
3250,2017,119.0,0.506,0.9,0.4579999999999999,26.0,42.0,110.0,0.425,0.912,0.355,21.0,36.0,1
3250,2017,99.0,0.451,0.696,0.31,20.0,38.0,102.0,0.424,0.7,0.385,21.0,56.0,0
3250,2017,130.0,0.465,0.905,0.475,21.0,42.0,105.0,0.507,0.727,0.3329999999999999,20.0,36.0,1
3250,2017,103.0,0.494,0.733,0.3329999999999999,28.0,39.0,97.0,0.391,0.654,0.324,20.0,49.0,1
3250,2017,92.0,0.434,0.731,0.292,18.0,36.0,90.0,0.4039999999999999,0.765,0.2,24.0,57.0,1
3250,2017,100.0,0.381,0.85,0.25,24.0,52.0,114.0,0.511,0.6920000000000001,0.542,30.0,41.0,0
3250,2017,97.0,0.414,0.8420000000000001,0.273,19.0,32.0,129.0,0.5670000000000001,0.706,0.517,30.0,51.0,0
3250,2017,104.0,0.442,0.667,0.4,22.0,33.0,119.0,0.55,0.875,0.515,25.0,51.0,0
3249,2017,104.0,0.461,0.73,0.28,20.0,41.0,102.0,0.417,1.0,0.258,22.0,49.0,1
3249,2017,122.0,0.518,0.923,0.3329999999999999,30.0,44.0,119.0,0.53,0.792,0.414,20.0,32.0,1
3249,2017,108.0,0.5379999999999999,0.85,0.368,27.0,39.0,89.0,0.376,0.76,0.207,19.0,43.0,1
3249,2017,91.0,0.422,0.882,0.25,21.0,46.0,102.0,0.446,0.8240000000000001,0.3329999999999999,20.0,38.0,0
3249,2017,127.0,0.515,0.706,0.395,32.0,43.0,124.0,0.52,0.765,0.321,34.0,40.0,1
3248,2017,105.0,0.529,0.677,0.385,20.0,33.0,101.0,0.476,0.733,0.462,20.0,41.0,1
3248,2017,127.0,0.5429999999999999,0.7240000000000001,0.563,28.0,35.0,105.0,0.47,0.767,0.2,18.0,43.0,1
3248,2017,110.0,0.506,0.909,0.375,26.0,29.0,123.0,0.511,0.778,0.531,29.0,42.0,0
3248,2017,116.0,0.506,0.893,0.406,19.0,39.0,108.0,0.474,0.853,0.389,17.0,33.0,1
3248,2017,91.0,0.35,0.763,0.231,18.0,45.0,89.0,0.434,0.56,0.107,17.0,52.0,1
3248,2017,103.0,0.482,0.6,0.423,27.0,49.0,73.0,0.322,0.667,0.176,16.0,44.0,1
3248,2017,124.0,0.561,0.85,0.469,21.0,48.0,108.0,0.414,0.591,0.382,19.0,36.0,1
3248,2017,102.0,0.482,0.733,0.3670000000000001,23.0,47.0,88.0,0.364,0.5379999999999999,0.278,18.0,49.0,1
3247,2017,102.0,0.382,0.931,0.28,27.0,43.0,96.0,0.375,0.794,0.281,19.0,52.0,1
3247,2017,111.0,0.4379999999999999,0.8,0.5,22.0,47.0,95.0,0.414,0.875,0.243,15.0,49.0,1
3247,2017,109.0,0.481,0.846,0.31,28.0,39.0,104.0,0.494,0.625,0.417,21.0,40.0,1
3247,2017,125.0,0.527,0.643,0.391,30.0,47.0,114.0,0.452,0.7809999999999999,0.371,24.0,41.0,1
3247,2017,114.0,0.506,0.821,0.371,17.0,40.0,107.0,0.506,0.8,0.484,26.0,33.0,1
3247,2017,103.0,0.506,0.727,0.36,26.0,36.0,114.0,0.474,0.857,0.385,22.0,49.0,0
3247,2017,106.0,0.5,1.0,0.375,33.0,43.0,104.0,0.465,1.0,0.435,22.0,38.0,1
3247,2017,129.0,0.5820000000000001,0.643,0.5,25.0,42.0,99.0,0.4589999999999999,0.762,0.2,27.0,37.0,1
3247,2017,96.0,0.412,0.769,0.273,22.0,50.0,104.0,0.3670000000000001,0.8640000000000001,0.433,21.0,59.0,0
3246,2017,105.0,0.542,0.818,0.286,28.0,38.0,96.0,0.446,0.65,0.29,18.0,40.0,1
3246,2017,105.0,0.494,0.875,0.382,27.0,44.0,100.0,0.47,0.833,0.368,24.0,35.0,1
3246,2017,120.0,0.5660000000000001,0.833,0.5,29.0,38.0,109.0,0.4629999999999999,0.722,0.304,20.0,37.0,1
3246,2017,107.0,0.475,0.909,0.3929999999999999,26.0,42.0,95.0,0.439,0.913,0.077,22.0,43.0,1
3246,2017,88.0,0.384,0.875,0.276,20.0,40.0,95.0,0.4529999999999999,0.789,0.387,23.0,41.0,0
3246,2017,110.0,0.452,0.762,0.303,31.0,47.0,111.0,0.473,0.8,0.472,28.0,40.0,0
3245,2017,96.0,0.414,0.8,0.353,25.0,41.0,110.0,0.532,0.6,0.4639999999999999,28.0,43.0,0
3245,2017,113.0,0.444,0.7759999999999999,0.297,17.0,43.0,102.0,0.424,0.846,0.242,17.0,43.0,1
3245,2017,103.0,0.447,0.72,0.257,23.0,47.0,112.0,0.469,0.722,0.321,29.0,50.0,0
3245,2017,121.0,0.506,0.846,0.429,27.0,45.0,104.0,0.421,0.769,0.389,31.0,43.0,1
3245,2017,123.0,0.5,0.76,0.387,23.0,53.0,111.0,0.44,0.6970000000000001,0.32,22.0,44.0,1
3245,2017,122.0,0.489,0.733,0.303,21.0,41.0,112.0,0.5,0.8059999999999999,0.379,19.0,40.0,1
3245,2017,113.0,0.5,0.706,0.44,33.0,52.0,98.0,0.4270000000000001,0.909,0.529,21.0,34.0,1
3244,2017,108.0,0.4639999999999999,0.75,0.364,24.0,43.0,121.0,0.484,0.7390000000000001,0.424,23.0,43.0,0
3244,2017,114.0,0.54,0.789,0.278,25.0,38.0,112.0,0.545,0.625,0.32,21.0,40.0,1
3244,2017,104.0,0.4320000000000001,0.762,0.2789999999999999,24.0,32.0,129.0,0.5760000000000001,0.929,0.563,40.0,38.0,0
3244,2017,95.0,0.447,0.611,0.308,25.0,51.0,91.0,0.345,0.8,0.208,12.0,46.0,1
3244,2017,109.0,0.452,0.885,0.37,19.0,43.0,105.0,0.435,0.708,0.5,17.0,45.0,1
3244,2017,111.0,0.4379999999999999,0.885,0.19,20.0,49.0,97.0,0.4629999999999999,0.8,0.3,22.0,43.0,1
3244,2017,91.0,0.42,0.733,0.364,23.0,53.0,89.0,0.4,0.526,0.355,17.0,43.0,1
3243,2017,121.0,0.455,0.875,0.382,25.0,43.0,110.0,0.4679999999999999,0.84,0.5,23.0,39.0,1
3243,2017,115.0,0.561,0.769,0.351,27.0,44.0,108.0,0.473,0.818,0.419,27.0,37.0,1
3243,2017,93.0,0.389,0.706,0.259,23.0,52.0,97.0,0.414,0.7140000000000001,0.476,20.0,47.0,0
3243,2017,103.0,0.376,0.667,0.472,21.0,53.0,108.0,0.451,0.75,0.208,23.0,48.0,0
3243,2017,100.0,0.481,0.778,0.296,31.0,43.0,109.0,0.488,0.7240000000000001,0.37,23.0,36.0,0
3243,2017,116.0,0.518,0.9,0.522,28.0,44.0,91.0,0.371,0.85,0.235,18.0,45.0,1
3243,2017,115.0,0.537,0.762,0.407,36.0,42.0,113.0,0.462,0.8290000000000001,0.3329999999999999,22.0,35.0,1
3243,2017,93.0,0.3929999999999999,0.765,0.3329999999999999,17.0,37.0,107.0,0.494,0.826,0.3329999999999999,20.0,54.0,0
3243,2017,78.0,0.4,0.833,0.125,20.0,36.0,97.0,0.481,0.667,0.429,23.0,50.0,0
3243,2017,85.0,0.351,0.615,0.3329999999999999,15.0,42.0,107.0,0.482,0.727,0.36,25.0,49.0,0
3242,2017,88.0,0.3779999999999999,0.778,0.353,19.0,46.0,89.0,0.469,0.5710000000000001,0.417,17.0,38.0,0
3242,2017,121.0,0.517,0.759,0.3329999999999999,18.0,40.0,112.0,0.488,0.75,0.457,25.0,39.0,1
3242,2017,130.0,0.6,0.833,0.5,36.0,32.0,118.0,0.5489999999999999,0.833,0.381,32.0,33.0,1
3242,2017,126.0,0.539,0.6,0.568,37.0,47.0,113.0,0.455,0.833,0.3,25.0,43.0,1
3241,2017,96.0,0.424,0.581,0.286,16.0,49.0,101.0,0.4479999999999999,0.778,0.346,26.0,42.0,0
3241,2017,95.0,0.392,0.667,0.226,23.0,57.0,98.0,0.396,0.75,0.3229999999999999,24.0,44.0,0
3241,2017,116.0,0.563,0.68,0.375,32.0,39.0,101.0,0.417,0.759,0.257,22.0,42.0,1
3241,2017,115.0,0.519,0.75,0.5,31.0,48.0,101.0,0.3829999999999999,0.818,0.297,20.0,43.0,1
3241,2017,93.0,0.3939999999999999,0.706,0.3329999999999999,19.0,47.0,108.0,0.4379999999999999,0.64,0.389,25.0,52.0,0
3241,2017,97.0,0.4270000000000001,0.667,0.429,24.0,49.0,104.0,0.439,0.478,0.412,20.0,43.0,0
3241,2017,85.0,0.434,0.7859999999999999,0.111,19.0,41.0,108.0,0.4629999999999999,0.88,0.417,29.0,45.0,0
3241,2017,123.0,0.5489999999999999,0.762,0.5479999999999999,24.0,37.0,114.0,0.536,0.818,0.375,20.0,33.0,1
3241,2017,102.0,0.4429999999999999,0.6920000000000001,0.238,26.0,40.0,113.0,0.419,0.955,0.35,25.0,47.0,0
3240,2017,99.0,0.434,0.8420000000000001,0.355,23.0,40.0,105.0,0.494,0.846,0.308,24.0,44.0,0
3240,2017,109.0,0.426,0.688,0.28,12.0,50.0,108.0,0.4679999999999999,0.72,0.421,27.0,45.0,1
3240,2017,114.0,0.5,0.75,0.286,23.0,45.0,102.0,0.486,0.8390000000000001,0.286,19.0,41.0,1
3240,2017,123.0,0.5539999999999999,0.9,0.433,40.0,36.0,112.0,0.518,0.895,0.409,28.0,38.0,1
3240,2017,108.0,0.44,0.583,0.2689999999999999,18.0,51.0,107.0,0.467,0.8,0.341,22.0,42.0,1
3239,2017,112.0,0.442,0.8,0.4,22.0,48.0,107.0,0.4429999999999999,0.733,0.455,27.0,42.0,1
3239,2017,104.0,0.482,1.0,0.462,24.0,44.0,90.0,0.434,0.7140000000000001,0.267,20.0,39.0,1
3239,2017,99.0,0.444,0.667,0.405,20.0,38.0,90.0,0.476,0.556,0.233,18.0,42.0,1
3239,2017,105.0,0.423,0.8290000000000001,0.385,14.0,32.0,101.0,0.451,0.742,0.452,21.0,48.0,1
3239,2017,109.0,0.535,0.757,0.294,20.0,32.0,105.0,0.494,0.9,0.346,31.0,34.0,1
3239,2017,132.0,0.416,0.846,0.364,32.0,55.0,128.0,0.489,0.882,0.258,31.0,54.0,1
3239,2017,98.0,0.4370000000000001,0.706,0.3229999999999999,20.0,52.0,75.0,0.302,0.593,0.2189999999999999,15.0,47.0,1
3239,2017,104.0,0.41,0.7879999999999999,0.3329999999999999,23.0,49.0,101.0,0.424,0.8079999999999999,0.32,19.0,44.0,1
3239,2017,118.0,0.56,0.682,0.3329999999999999,31.0,40.0,126.0,0.473,0.846,0.318,20.0,47.0,0
3238,2017,95.0,0.435,0.929,0.296,22.0,44.0,103.0,0.467,0.688,0.286,20.0,44.0,0
3238,2017,127.0,0.56,0.7140000000000001,0.385,31.0,39.0,107.0,0.5429999999999999,0.7,0.48,32.0,33.0,1
3238,2017,100.0,0.422,0.882,0.31,21.0,43.0,101.0,0.4629999999999999,0.7,0.419,23.0,46.0,0
3238,2017,86.0,0.4270000000000001,0.583,0.265,24.0,46.0,94.0,0.44,0.941,0.211,14.0,41.0,0
3237,2017,124.0,0.517,0.815,0.27,32.0,28.0,148.0,0.58,0.643,0.467,37.0,52.0,0
3237,2017,97.0,0.38,0.696,0.2289999999999999,27.0,45.0,113.0,0.5,0.905,0.4379999999999999,31.0,48.0,0
3237,2017,105.0,0.456,0.762,0.259,22.0,43.0,106.0,0.494,0.583,0.4639999999999999,28.0,47.0,0
3237,2017,111.0,0.5,0.813,0.259,23.0,41.0,104.0,0.451,0.938,0.429,22.0,44.0,1
3237,2017,116.0,0.529,0.8420000000000001,0.4,32.0,45.0,94.0,0.402,0.818,0.313,20.0,35.0,1
3237,2017,116.0,0.471,0.69,0.3779999999999999,19.0,46.0,108.0,0.488,0.733,0.472,31.0,33.0,1
3237,2017,115.0,0.469,0.762,0.4379999999999999,21.0,44.0,109.0,0.47,0.905,0.364,23.0,35.0,1
3237,2017,125.0,0.5489999999999999,0.75,0.3929999999999999,21.0,56.0,113.0,0.439,0.789,0.306,18.0,34.0,1
3237,2017,117.0,0.523,0.9,0.5,19.0,40.0,108.0,0.4579999999999999,0.7859999999999999,0.4,19.0,37.0,1
3236,2017,86.0,0.4,0.643,0.346,16.0,50.0,83.0,0.341,0.8,0.25,18.0,56.0,1
3236,2017,101.0,0.474,0.769,0.281,20.0,44.0,95.0,0.417,0.72,0.318,22.0,43.0,1
3236,2017,112.0,0.5,0.846,0.3329999999999999,25.0,35.0,122.0,0.5,0.889,0.457,28.0,34.0,0
3236,2017,106.0,0.4429999999999999,0.7829999999999999,0.294,24.0,49.0,88.0,0.4,0.722,0.407,18.0,44.0,1
3236,2017,100.0,0.449,0.762,0.389,23.0,42.0,108.0,0.494,0.7,0.424,28.0,37.0,0
3236,2017,115.0,0.462,0.667,0.355,19.0,52.0,117.0,0.494,0.7829999999999999,0.55,23.0,36.0,0
3236,2017,99.0,0.55,0.143,0.321,26.0,47.0,86.0,0.381,0.769,0.08,15.0,44.0,1
3235,2017,80.0,0.405,0.765,0.241,13.0,31.0,89.0,0.466,0.882,0.353,18.0,41.0,0
3235,2017,104.0,0.447,0.667,0.294,22.0,46.0,103.0,0.466,0.762,0.2269999999999999,25.0,42.0,1
3235,2017,116.0,0.477,0.882,0.436,24.0,45.0,98.0,0.469,0.667,0.3329999999999999,24.0,40.0,1
3235,2017,100.0,0.3939999999999999,1.0,0.313,17.0,57.0,86.0,0.396,0.5379999999999999,0.2689999999999999,17.0,46.0,1
3234,2017,133.0,0.49,0.846,0.484,27.0,49.0,109.0,0.488,0.696,0.565,31.0,40.0,1
3234,2017,94.0,0.416,0.769,0.25,32.0,43.0,93.0,0.4379999999999999,0.684,0.37,27.0,43.0,1
3234,2017,95.0,0.422,0.667,0.361,23.0,47.0,100.0,0.415,0.742,0.474,24.0,42.0,0
3234,2017,96.0,0.425,0.7390000000000001,0.355,24.0,49.0,91.0,0.42,0.467,0.357,22.0,42.0,1
3234,2017,112.0,0.425,0.923,0.256,24.0,49.0,119.0,0.5,0.88,0.3939999999999999,24.0,49.0,0
3234,2017,105.0,0.451,0.765,0.357,23.0,44.0,99.0,0.4270000000000001,0.957,0.259,22.0,45.0,1
3234,2017,101.0,0.434,0.75,0.3929999999999999,23.0,38.0,106.0,0.4629999999999999,0.741,0.417,28.0,46.0,0
3234,2017,114.0,0.484,0.833,0.3429999999999999,22.0,54.0,90.0,0.469,1.0,0.385,25.0,30.0,1
3234,2017,105.0,0.528,0.8,0.619,19.0,36.0,120.0,0.568,0.8,0.414,26.0,29.0,0
3234,2017,109.0,0.46,0.613,0.3329999999999999,22.0,48.0,104.0,0.433,0.833,0.2,23.0,54.0,1
3233,2017,108.0,0.444,0.895,0.355,24.0,51.0,102.0,0.439,0.9,0.4379999999999999,19.0,37.0,1
3233,2017,113.0,0.396,0.875,0.38,27.0,53.0,116.0,0.45,0.76,0.259,28.0,55.0,0
3233,2017,105.0,0.465,0.654,0.308,23.0,47.0,102.0,0.487,0.818,0.296,17.0,35.0,1
3233,2017,118.0,0.505,0.9,0.486,21.0,43.0,111.0,0.416,0.955,0.39,21.0,43.0,1
3232,2017,107.0,0.488,0.727,0.517,27.0,38.0,118.0,0.512,0.667,0.476,21.0,49.0,0
3232,2017,117.0,0.494,0.816,0.24,22.0,48.0,111.0,0.4,0.867,0.281,20.0,44.0,1
3232,2017,95.0,0.421,0.8059999999999999,0.286,19.0,39.0,104.0,0.469,0.69,0.5,21.0,44.0,0
3232,2017,102.0,0.465,0.929,0.36,23.0,50.0,99.0,0.425,0.85,0.364,24.0,37.0,1
3232,2017,104.0,0.368,0.8059999999999999,0.344,16.0,45.0,119.0,0.512,0.703,0.563,27.0,51.0,0
3232,2017,119.0,0.477,0.8640000000000001,0.41,27.0,45.0,111.0,0.476,0.792,0.3329999999999999,35.0,40.0,1
3232,2017,123.0,0.512,0.853,0.455,24.0,48.0,114.0,0.396,0.8390000000000001,0.3429999999999999,25.0,44.0,1
3232,2017,95.0,0.419,0.483,0.3,20.0,59.0,88.0,0.3929999999999999,0.6,0.233,22.0,37.0,1
3232,2017,108.0,0.457,0.682,0.25,26.0,43.0,118.0,0.482,0.8,0.375,33.0,48.0,0
3232,2017,94.0,0.444,0.765,0.273,11.0,38.0,109.0,0.532,0.867,0.5379999999999999,26.0,43.0,0
3232,2017,113.0,0.557,0.75,0.4,30.0,41.0,102.0,0.4039999999999999,0.813,0.295,21.0,37.0,1
